t_s,k=0 (uncompensated),k=1 (freezes drift),k=2 (restores to pull)
0.09401566927821303,216.32636123523935,197.18873385392467,187.91775008360617
0.09501583597266211,216.60725308270534,197.18873385392467,187.8524322326879
0.09601600266711119,216.890014392532,197.18873385392467,187.78764983236107
0.09701616936156027,217.17465074276055,197.18873385392467,187.72339857637027
0.09801633605600935,217.46116756549824,197.18873385392467,187.65967419105053
0.09901650275045841,217.74957014284175,197.18873385392467,187.5964724351313
0.10001666944490749,218.03986360275672,197.18873385392467,187.53378909954046
0.10101683613935657,218.33205291491407,197.18873385392467,187.4716200072081
0.10201700283380563,218.62614288648444,197.18873385392467,187.40996101287018
0.10301716952825471,218.92213815789216,197.18873385392467,187.34880800287235
0.10401733622270379,219.2200431985291,197.18873385392467,187.28815689497358
0.10501750291715287,219.51986230243097,197.18873385392467,187.22800363815008
0.10601766961160194,219.82159958391603,197.18873385392467,187.16834421239912
0.10701783630605101,220.12525897318898,197.18873385392467,187.10917462854306
0.10801800300050009,220.4308442119106,197.18873385392467,187.0504909280335
0.10901816969494917,220.73835884873526,197.18873385392467,186.99228918275574
0.11001833638939823,221.04780623481787,197.18873385392467,186.93456549483335
0.11101850308384731,221.35918951929182,197.18873385392467,186.87731599643305
0.11201866977829639,221.67251164472015,197.18873385392467,186.8205368495698
0.11301883647274547,221.9877753425218,197.18873385392467,186.76422424591243
0.11401900316719454,222.3049831283746,197.18873385392467,186.70837440658926
0.11501916986164361,222.62413729759766,197.18873385392467,186.65298358199448
0.11601933655609269,222.945239920515,197.18873385392467,186.5980480515946
0.11701950325054176,223.26829283780287,197.18873385392467,186.54356412373562
0.11801966994499083,223.59329765582314,197.18873385392467,186.48952813545034
0.11901983663943991,223.92025574194508,197.18873385392467,186.43593645226647
0.12002000333388899,224.24916821985852,197.18873385392467,186.3827854680149
0.12102017002833806,224.5800359648804,197.18873385392467,186.3300716046388
0.12202033672278714,224.91285959925816,197.18873385392467,186.27779131200296
0.12302050341723621,225.24763948747233,197.18873385392467,186.22594106770404
0.12402067011168529,225.58437573154146,197.18873385392467,186.17451737688106
0.12502083680613435,225.9230681663324,197.18873385392467,186.12351677202662
0.12602100350058343,226.26371635487914,197.18873385392467,186.07293581279885
0.1270211701950325,226.6063195837131,197.18873385392467,186.0227710858338
0.12802133688948159,226.9508768582087,197.18873385392467,185.97301920455863
0.12902150358393066,227.29738689794726,197.18873385392467,185.92367680900531
0.13002167027837974,227.64584813210263,197.18873385392467,185.87474056562522
0.13102183697282882,227.99625869485257,197.18873385392467,185.8262071671042
0.1320220036672779,228.34861642081907,197.18873385392467,185.77807333217848
0.13302217036172695,228.70291884054177,197.18873385392467,185.73033580545143
0.13402233705617603,229.0591631759879,197.18873385392467,185.68299135721062
0.1350225037506251,229.41734633610324,197.18873385392467,185.6360367832462
0.13602267044507418,229.77746491240745,197.18873385392467,185.5894689046695
0.13702283713952326,230.1395151746385,197.18873385392467,185.5432845677329
0.13802300383397234,230.50349306644964,197.18873385392467,185.4974806436501
0.13902317052842142,230.86939420116403,197.18873385392467,185.45205402841736
0.14002333722287047,231.2372138575905,197.18873385392467,185.40700164263555
0.14102350391731955,231.60694697590552,197.18873385392467,185.3623204313329
0.14202367061176863,231.97858815360524,197.18873385392467,185.31800736378887
0.1430238373062177,232.3521316415326,197.18873385392467,185.27405943335833
0.14402400400066678,232.72757133998346,197.18873385392467,185.2304736572971
0.14502417069511586,233.10490079489745,197.18873385392467,185.18724707658808
0.14602433738956494,233.4841131941369,197.18873385392467,185.1443767557683
0.14702450408401402,233.86520136385946,197.18873385392467,185.10185978275678
0.1480246707784631,234.2481577649889,197.18873385392467,185.0596932686833
0.14902483747291215,234.63297448978884,197.18873385392467,185.0178743477181
0.15002500416736123,235.01964325854456,197.18873385392467,184.97640017690227
0.1510251708618103,235.40815541635703,197.18873385392467,184.9352679359794
0.15202533755625938,235.79850193005473,197.18873385392467,184.89447482722758
0.15302550425070846,236.19067338522808,197.18873385392467,184.85401807529283
0.15402567094515754,236.5846599833908,197.18873385392467,184.8138949270231
0.15502583763960662,236.98045153927382,197.18873385392467,184.77410265130337
0.15602600433405567,237.37803747825635,197.18873385392467,184.73463853889135
0.15702617102850475,237.7774068339384,197.18873385392467,184.6954999022546
0.15802633772295382,238.178548245861,197.18873385392467,184.65668407540798
0.1590265044174029,238.58144995737752,197.18873385392467,184.6181884137526
0.16002667111185198,238.98609981368168,197.18873385392467,184.5800102939151
0.16102683780630106,239.39248525999696,197.18873385392467,184.5421471135885
0.16202700450075014,239.8005933399319,197.18873385392467,184.5045962913733
0.16302717119519922,240.210410694006,197.18873385392467,184.46735526662
0.1640273378896483,240.62192355835106,197.18873385392467,184.43042149927246
0.16502750458409735,241.03511776359218,197.18873385392467,184.3937924697119
0.16602767127854642,241.44997873391316,197.18873385392467,184.35746567860238
0.1670278379729955,241.8664914863104,197.18873385392467,184.32143864673657
0.16802800466744458,242.28464063003946,197.18873385392467,184.28570891488286
0.16902817136189366,242.70441036625914,197.18873385392467,184.25027404363342
0.17002833805634274,243.12578448787627,197.18873385392467,184.21513161325302
0.17102850475079182,243.54874637959549,197.18873385392467,184.18027922352883
0.17202867144524087,243.97327901817798,197.18873385392467,184.14571449362114
0.17302883813968994,244.39936497291254,197.18873385392467,184.1114350619152
0.17402900483413902,244.82698640630267,197.18873385392467,184.0774385858737
0.1750291715285881,245.25612507497272,197.18873385392467,184.04372274189035
0.17602933822303718,245.68676233079682,197.18873385392467,184.01028522514446
0.17702950491748626,246.11887912225308,197.18873385392467,183.97712374945627
0.17802967161193534,246.55245599600602,197.18873385392467,183.94423604714333
0.17902983830638441,246.98747309872005,197.18873385392467,183.9116198688778
0.1800300050008335,247.42391017910637,197.18873385392467,183.8792729835447
0.18103017169528254,247.86174659020514,197.18873385392467,183.8471931781008
0.18203033838973162,248.30096129190554,197.18873385392467,183.81537825743513
0.1830305050841807,248.7415328537051,197.18873385392467,183.7838260442295
0.18403067177862978,249.18343945770982,197.18873385392467,183.75253437882068
0.18503083847307886,249.62665890187688,197.18873385392467,183.72150111906325
0.18603100516752794,250.07116860350024,197.18873385392467,183.6907241401931
0.187031171861977,250.51694560294075,197.18873385392467,183.66020133469235
0.18803133855642606,250.96396656760083,197.18873385392467,183.62993061215468
0.18903150525087514,251.41220779614417,197.18873385392467,183.59990989915198
0.19003167194532422,251.86164522296042,197.18873385392467,183.57013713910175
0.1910318386397733,252.31225442287504,197.18873385392467,183.5406102921352
0.19203200533422238,252.76401061610315,197.18873385392467,183.5113273349666
0.19303217202867146,253.21688867344693,197.18873385392467,183.48228626076337
0.19403233872312053,253.6708631217357,197.18873385392467,183.45348507901693
0.1950325054175696,254.12590814950684,197.18873385392467,183.42492181541476
0.1960326721120187,254.5819976129265,197.18873385392467,183.396594511713
0.19703283880646774,255.03910504194715,197.18873385392467,183.36850122561023
0.19803300550091682,255.4972036467011,197.18873385392467,183.34064003062187
0.1990331721953659,255.9562663241262,197.18873385392467,183.3130090159558
0.20003333888981498,256.4162656648216,197.18873385392467,183.28560628638846
0.20103350558426406,256.8771739601302,197.18873385392467,183.25842996214203
0.20203367227871313,257.3389632094443,197.18873385392467,183.23147817876264
0.2030338389731622,257.8016051277308,197.18873385392467,183.20474908699907
0.20403400566761126,258.2650711532721,197.18873385392467,183.17824085268262
0.20503417236206034,258.7293324556181,197.18873385392467,183.1519516566077
0.20603433905650942,259.1943599437443,197.18873385392467,183.12587969441336
0.2070345057509585,259.6601242744127,197.18873385392467,183.10002317646544
0.20803467244540758,260.12659586072806,197.18873385392467,183.07438032774004
0.20903483913985665,260.59374488088616,197.18873385392467,183.0489493877072
0.21003500583430573,261.0615412871066,197.18873385392467,183.02372861021604
0.2110351725287548,261.5299548147459,197.18873385392467,182.99871626338032
0.2120353392232039,261.9989549915827,197.18873385392467,182.97391062946488
0.21303550591765294,262.4685111472707,197.18873385392467,182.94931000477322
0.21403567261210202,262.9385924229503,197.18873385392467,182.9249126995354
0.2150358393065511,263.4091677810143,197.18873385392467,182.90071703779734
0.21603600600100017,263.8802060150184,197.18873385392467,182.87672135731026
0.21703617269544925,264.35167575973065,197.18873385392467,182.8529240094216
0.21803633938989833,264.82354550131123,197.18873385392467,182.8293233589663
0.2190365060843474,265.295783587615,197.18873385392467,182.80591778415902
0.22003667277879646,265.7683582386091,197.18873385392467,182.78270567648724
0.22103683947324554,266.24123755689726,197.18873385392467,182.759685440605
0.22203700616769462,266.71438953834206,197.18873385392467,182.73685549422757
0.2230371728621437,267.1877820827771,197.18873385392467,182.71421426802672
0.22403733955659277,267.66138300480077,197.18873385392467,182.69176020552703
0.22503750625104185,268.13516004464134,197.18873385392467,182.66949176300272
0.22603767294549093,268.609080879087,197.18873385392467,182.64740740937552
0.22703783963994,269.08311313246895,197.18873385392467,182.6255056261129
0.2280380063343891,269.557224387691,197.18873385392467,182.6037849071276
0.22903817302883814,270.031382197295,197.18873385392467,182.5822437586774
0.23003833972328722,270.5055540945533,197.18873385392467,182.56088069926608
0.2310385064177363,270.9797076045796,197.18873385392467,182.53969425954472
0.23203867311218537,271.45381025544754,197.18873385392467,182.51868298221413
0.23303883980663445,271.9278295893096,197.18873385392467,182.4978454219278
0.23403900650108353,272.4017331735054,197.18873385392467,182.47718014519546
0.2350391731955326,272.87548861165055,197.18873385392467,182.45668573028786
0.23603933988998166,273.3490635546975,197.18873385392467,182.4363607671417
0.23703950658443074,273.8224257119588,197.18873385392467,182.41620385726563
0.23803967327887982,274.2955428620827,197.18873385392467,182.3962136136469
0.2390398399733289,274.76838286397367,197.18873385392467,182.37638866065862
0.24004000666777797,275.24091366764765,197.18873385392467,182.35672763396798
0.24104017336222705,275.7131033250132,197.18873385392467,182.33722918044478
0.24204034005667613,276.18492000057086,197.18873385392467,182.31789195807104
0.2430405067511252,276.65633198202016,197.18873385392467,182.2987146358512
0.24404067344557429,277.1273076907679,197.18873385392467,182.27969589372285
0.24504084014002334,277.5978156923275,197.18873385392467,182.2608344224682
0.24604100683447241,278.06782470660255,197.18873385392467,182.2421289236266
0.2470411735289215,278.53730361804566,197.18873385392467,182.22357810940704
0.24804134022337057,279.00622148568516,197.18873385392467,182.20518070260204
0.24904150691781965,279.47454755301186,197.18873385392467,182.18693543650164
0.2500416736122687,279.94225125771874,197.18873385392467,182.16884105480855
0.2510418403067178,280.4093022412858,197.18873385392467,182.1508963115535
0.25204200700116686,280.87567035840345,197.18873385392467,182.1330999710116
0.25304217369561594,281.3413256862278,197.18873385392467,182.11545080761903
0.254042340390065,281.8062385334607,197.18873385392467,182.09794760589082
0.2550425070845141,282.2703794492493,197.18873385392467,182.0805891603388
0.25604267377896317,282.73371923189774,197.18873385392467,182.06337427539046
0.25704284047341225,283.1962289373869,197.18873385392467,182.04630176530844
0.2580430071678613,283.65787988769483,197.18873385392467,182.02937045411053
0.2590431738623104,284.1186436789149,197.18873385392467,182.01257917549034
0.2600433405567595,284.5784921891643,197.18873385392467,181.99592677273873
0.26104350725120856,285.03739758628046,197.18873385392467,181.9794120986656
0.26204367394565764,285.4953323352995,197.18873385392467,181.96303401552245
0.2630438406401067,285.9522692057137,197.18873385392467,181.94679139492567
0.2640440073345558,286.4081812785038,197.18873385392467,181.93068311778012
0.2650441740290048,286.8630419529422,197.18873385392467,181.9147080742036
0.2660443407234539,287.31682495316534,197.18873385392467,181.89886516345172
0.267044507417903,287.76950433451054,197.18873385392467,181.8831532938435
0.26804467411235205,288.22105448961656,197.18873385392467,181.86757138268746
0.26904484080680113,288.67145015428423,197.18873385392467,181.8521183562084
0.2700450075012502,289.120666413096,197.18873385392467,181.8367931494746
0.2710451741956993,289.5686787047926,197.18873385392467,181.82159470632573
0.27204534089014837,290.01546282740514,197.18873385392467,181.8065219793013
0.27304550758459745,290.46099494314205,197.18873385392467,181.7915739295697
0.2740456742790465,290.90525158302967,197.18873385392467,181.77674952685763
0.2750458409734956,291.34820965130643,197.18873385392467,181.76204774938037
0.2760460076679447,291.7898464295699,197.18873385392467,181.74746758377248
0.27704617436239376,292.23013958067696,197.18873385392467,181.73300802501882
0.27804634105684284,292.66906715239816,197.18873385392467,181.71866807638656
0.2790465077512919,293.106607580825,197.18873385392467,181.70444674935746
0.28004667444574094,293.5427396935336,197.18873385392467,181.69034306356056
0.28104684114019,293.97744271250286,197.18873385392467,181.67635604670582
0.2820470078346391,294.41069625679194,197.18873385392467,181.66248473451785
0.2830471745290882,294.8424803449749,197.18873385392467,181.6487281706705
0.28404734122353725,295.27277539733757,197.18873385392467,181.63508540672174
0.28504750791798633,295.7015622378366,197.18873385392467,181.62155550204926
0.2860476746124354,296.1288220958241,197.18873385392467,181.60813752378627
0.2870478413068845,296.55453660753966,197.18873385392467,181.59483054675835
0.28804800800133357,296.978687817373,197.18873385392467,181.58163365342017
0.28904817469578264,297.4012581788996,197.18873385392467,181.56854593379325
0.2900483413902317,297.8222305556928,197.18873385392467,181.55556648540383
0.2910485080846808,298.2415882219152,197.18873385392467,181.54269441322154
0.2920486747791299,298.65931486269363,197.18873385392467,181.52992882959836
0.29304884147357896,299.0753945742795,197.18873385392467,181.51726885420803
0.29404900816802804,299.48981186400056,197.18873385392467,181.5047136139863
0.2950491748624771,299.902551650006,197.18873385392467,181.49226224307122
0.2960493415569262,300.3135992608098,197.18873385392467,181.47991388274409
0.2970495082513752,300.7229404346362,197.18873385392467,181.46766768137104
0.2980496749458243,301.13056131857184,197.18873385392467,181.45552279434483
0.2990498416402734,301.5364484675284,197.18873385392467,181.4434783840272
0.30005000833472245,301.9405888430202,197.18873385392467,181.4315336196918
0.30105017502917153,302.3429698117621,197.18873385392467,181.4196876774675
0.3020503417236206,302.7435791440911,197.18873385392467,181.4079397402819
0.3030505084180697,303.14240501221724,197.18873385392467,181.39628899780593
0.30405067511251876,303.5394359883083,197.18873385392467,181.3847346463982
0.30505084180696784,303.9346610424125,197.18873385392467,181.37327588905018
0.3060510085014169,304.3280695402251,197.18873385392467,181.36191193533188
0.307051175195866,304.71965124070294,197.18873385392467,181.3506420013377
0.3080513418903151,305.1093962935324,197.18873385392467,181.3394653096328
0.30905150858476416,305.49729523645493,197.18873385392467,181.32838108920018
0.31005167527921323,305.88333899245606,197.18873385392467,181.31738857538778
0.3110518419736623,306.2675188668223,197.18873385392467,181.30648700985626
0.31205200866811134,306.6498265440712,197.18873385392467,181.2956756405271
0.3130521753625604,307.0302540847588,197.18873385392467,181.2849537215312
0.3140523420570095,307.4087939221708,197.18873385392467,181.27432051315782
0.31505250875145857,307.78543885890076,197.18873385392467,181.26377528180404
0.31605267544590765,308.1601820633219,197.18873385392467,181.2533172999245
0.3170528421403567,308.5330170659557,197.18873385392467,181.24294584598152
0.3180530088348058,308.9039377557439,197.18873385392467,181.23266020439587
0.3190531755292549,309.2729383762273,197.18873385392467,181.22245966549767
0.32005334222370396,309.64001352163666,197.18873385392467,181.21234352547782
0.32105350891815304,310.0051581329011,197.18873385392467,181.20231108633985
0.3220536756126021,310.36836749357747,197.18873385392467,181.19236165585204
0.3230538423070512,310.72963722570586,197.18873385392467,181.1824945475
0.3240540090015003,311.08896328559655,197.18873385392467,181.1727090804398
0.32505417569594935,311.44634195955143,197.18873385392467,181.163004579451
0.32605434239039843,311.80176985952573,197.18873385392467,181.15338037489073
0.3270545090848475,312.1552439187332,197.18873385392467,181.1438358026475
0.3280546757792966,312.5067613872004,197.18873385392467,181.13437020409583
0.3290548424737456,312.85631982727284,197.18873385392467,181.12498292605113
0.3300550091681947,313.2039171090783,197.18873385392467,181.11567332072485
0.33105517586264377,313.5495514059506,197.18873385392467,181.10644074567998
0.33205534255709285,313.8932211898182,197.18873385392467,181.09728456378718
0.3330555092515419,314.2349252265616,197.18873385392467,181.08820414318095
0.334055675945991,314.5746625713426,197.18873385392467,181.07919885721626
0.3350558426404401,314.9124325639104,197.18873385392467,181.07026808442563
0.33605600933488916,315.2482348238866,197.18873385392467,181.06141120847658
0.33705617602933824,315.5820692460343,197.18873385392467,181.0526276181291
0.3380563427237873,315.913935995513,197.18873385392467,181.0439167071939
0.3390565094182364,316.24383550312405,197.18873385392467,181.03527787449076
0.3400566761126855,316.57176846054955,197.18873385392467,181.0267105238072
0.34105684280713455,316.8977358155867,197.18873385392467,181.01821406385758
0.34205700950158363,317.2217387673828,197.18873385392467,181.00978790824266
0.3430571761960327,317.5437787616718,197.18873385392467,181.00143147540905
0.34405734289048173,317.8638574860162,197.18873385392467,180.99314418860948
0.3450575095849308,318.18197686505755,197.18873385392467,180.98492547586318
0.3460576762793799,318.4981390557771,197.18873385392467,180.97677476991652
0.34705784297382897,318.81234644277004,197.18873385392467,180.9686915082041
0.34805800966827805,319.12460163353524,197.18873385392467,180.96067513281008
0.3490581763627271,319.43490745378347,197.18873385392467,180.95272509042985
0.3500583430571762,319.74326694276584,197.18873385392467,180.9448408323321
0.3510585097516253,320.0496833486252,197.18873385392467,180.93702181432096
0.35205867644607436,320.35416012377215,197.18873385392467,180.92926749669869
0.35305884314052344,320.65670092028773,197.18873385392467,180.92157734422867
0.3540590098349725,320.9573095853552,197.18873385392467,180.9139508260985
0.3550591765294216,321.2559901567223,197.18873385392467,180.9063874158835
0.3560593432238707,321.55274685819586,197.18873385392467,180.89888659151066
0.35705950991831975,321.84758409517053,197.18873385392467,180.89144783522264
0.35805967661276883,322.1405064501933,197.18873385392467,180.88407063354214
0.3590598433072179,322.4315186785648,197.18873385392467,180.8767544772367
0.360060010001667,322.72062570398,197.18873385392467,180.86949886128366
0.361060176696116,323.0078326142078,197.18873385392467,180.86230328483546
0.3620603433905651,323.2931446568133,197.18873385392467,180.85516725118504
0.36306051008501417,323.57656723492096,197.18873385392467,180.84809026773186
0.36406067677946324,323.8581059030228,197.18873385392467,180.84107184594797
0.3650608434739123,324.1377663628303,197.18873385392467,180.83411150134432
0.3660610101683614,324.41555445917254,197.18873385392467,180.82720875343756
0.3670611768628105,324.6914761759406,197.18873385392467,180.8203631257169
0.36806134355725956,324.9655376320794,197.18873385392467,180.8135741456114
0.36906151025170864,325.2377450776283,197.18873385392467,180.80684134445735
0.3700616769461577,325.5081048898094,197.18873385392467,180.80016425746615
0.3710618436406068,325.7766235691671,197.18873385392467,180.79354242369217
0.37206201033505587,326.04330773575685,197.18873385392467,180.78697538600127
0.37306217702950495,326.3081641253844,197.18873385392467,180.78046269103908
0.374062343723954,326.5711995858974,197.18873385392467,180.77400388919997
0.3750625104184031,326.8324210735276,197.18873385392467,180.767598534596
0.37606267711285213,327.09183564928594,197.18873385392467,180.76124618502632
0.3770628438073012,327.3494504754093,197.18873385392467,180.75494640194668
0.3780630105017503,327.60527281186063,197.18873385392467,180.74869875043927
0.37906317719619936,327.8593100128815,197.18873385392467,180.74250279918274
0.38006334389064844,328.1115695235979,197.18873385392467,180.73635812042252
0.3810635105850975,328.3620588766793,197.18873385392467,180.73026428994143
0.3820636772795466,328.6107856890511,197.18873385392467,180.72422088703038
0.3830638439739957,328.8577576586603,197.18873385392467,180.71822749445948
0.38406401066844476,329.1029825612947,197.18873385392467,180.71228369844923
0.38506417736289383,329.34646824745545,197.18873385392467,180.70638908864206
0.3860643440573429,329.58822263928306,197.18873385392467,180.70054325807413
0.387064510751792,329.8282537275363,197.18873385392467,180.69474580314724
0.38806467744624107,330.06656956862486,197.18873385392467,180.68899632360103
0.38906484414069015,330.3031782816941,197.18873385392467,180.68329442248543
0.3900650108351392,330.53808804576335,197.18873385392467,180.67763970613333
0.3910651775295883,330.7713070969163,197.18873385392467,180.67203178413345
0.3920653442240374,331.0028437255439,197.18873385392467,180.6664702693034
0.3930655109184864,331.2327062736391,197.18873385392467,180.6609547776632
0.3940656776129355,331.46090313214376,197.18873385392467,180.6554849284085
0.39506584430738456,331.6874427383465,197.18873385392467,180.65006034388466
0.39606601100183364,331.9123335733315,197.18873385392467,180.64468064956054
0.3970661776962827,332.13558415947904,197.18873385392467,180.6393454740028
0.3980663443907318,332.35720305801505,197.18873385392467,180.63405444885018
0.3990665110851809,332.5771988666113,197.18873385392467,180.62880720878834
0.40006667777962995,332.7955802170351,197.18873385392467,180.62360339152445
0.40106684447407903,333.01235577284797,197.18873385392467,180.61844263776234
0.4020670111685281,333.2275342271526,197.18873385392467,180.61332459117773
0.4030671778629772,333.44112430038865,197.18873385392467,180.6082488983937
0.40406734455742627,333.6531347381754,197.18873385392467,180.6032152089563
0.40506751125187535,333.8635743092022,197.18873385392467,180.59822317531035
0.4060676779463244,334.0724518031653,197.18873385392467,180.5932724527756
0.4070678446407735,334.27977602875075,197.18873385392467,180.58836269952295
0.4080680113352225,334.4855558116632,197.18873385392467,180.58349357655075
0.4090681780296716,334.68979999269936,197.18873385392467,180.5786647476616
0.4100683447241207,334.8925174258665,197.18873385392467,180.57387587943913
0.41106851141856976,335.09371697654444,197.18873385392467,180.56912664122495
0.41206867811301884,335.29340751969124,197.18873385392467,180.56441670509597
0.4130688448074679,335.49159793809173,197.18873385392467,180.55974574584164
0.414069011501917,335.6882971206481,197.18873385392467,180.5551134409417
0.4150691781963661,335.88351396071255,197.18873385392467,180.5505194705439
0.41606934489081515,336.07725735446076,197.18873385392467,180.54596351744178
0.41706951158526423,336.269536199306,197.18873385392467,180.54144526705304
0.4180696782797133,336.46035939235344,197.18873385392467,180.53696440739773
0.4190698449741624,336.64973582889326,197.18873385392467,180.53252062907674
0.42007001166861146,336.8376744009332,197.18873385392467,180.52811362525054
0.42107017836306054,337.0241839957688,197.18873385392467,180.5237430916179
0.4220703450575096,337.20927349459146,197.18873385392467,180.51940872639497
